OrderNumber,OrderDate,Revenue
SO - 000793,2018-08-18,8934.449999999999
SO - 000794,2018-08-18,7537.5
SO - 000795,2018-08-19,5410.25
SO - 000796,2018-08-19,26620.44
SO - 000797,2018-08-19,6358.634999999999
SO - 000798,2018-08-19,11095.2
SO - 000799,2018-08-19,25485.46
SO - 000800,2018-08-19,5427.0
SO - 000801,2018-08-19,7244.039999999999
SO - 000802,2018-08-19,5101.380000000001
SO - 000803,2018-08-20,603.0
SO - 000804,2018-08-20,16733.25
SO - 000805,2018-08-20,1507.5
SO - 000806,2018-08-20,9623.880000000001
SO - 000807,2018-08-20,7387.42
SO - 000808,2018-08-20,13599.66
SO - 000809,2018-08-21,12893.48
SO - 000810,2018-08-21,1921.2250000000001
SO - 000811,2018-08-21,7294.289999999999
SO - 000812,2018-08-21,669.33
SO - 000813,2018-08-21,12472.05
SO - 000814,2018-08-21,14632.800000000001
SO - 000815,2018-08-21,1350.72
SO - 000816,2018-08-21,10438.6
SO - 000817,2018-08-21,9251.36
SO - 000818,2018-08-21,17910.775
SO - 000819,2018-08-22,29809.975000000002
SO - 000820,2018-08-22,1514.8700000000001
SO - 000821,2018-08-22,1053.575
SO - 000822,2018-08-22,7635.32
SO - 000823,2018-08-22,6377.7300000000005
SO - 000824,2018-08-22,5306.400000000001
SO - 000825,2018-08-22,15400.7875
SO - 000826,2018-08-22,973.8449999999999
SO - 000827,2018-08-22,10273.109999999999
SO - 000828,2018-08-22,10634.910000000002
SO - 000829,2018-08-23,14504.159999999998
SO - 000830,2018-08-23,4052.1599999999994
SO - 000831,2018-08-23,9692.89
SO - 000832,2018-08-23,3718.5
SO - 000833,2018-08-23,4124.52
SO - 000834,2018-08-23,9225.9
SO - 000835,2018-08-23,16867.25
SO - 000836,2018-08-23,4369.2375
SO - 000837,2018-08-23,644.54
SO - 000838,2018-08-23,6693.3
SO - 000839,2018-08-24,30348.319999999996
SO - 000840,2018-08-24,5577.75
SO - 000841,2018-08-24,28260.600000000002
SO - 000842,2018-08-24,4277.28
SO - 000843,2018-08-24,7332.48
SO - 000844,2018-08-24,1934.9599999999998
SO - 000845,2018-08-25,1691.9175000000002
SO - 000846,2018-08-25,2671.1225
SO - 000847,2018-08-25,988.92
SO - 000848,2018-08-25,10534.074999999999
SO - 000849,2018-08-25,235.505
SO - 000850,2018-08-25,8998.77
SO - 000851,2018-08-25,9246.67
SO - 000852,2018-08-25,24237.92
SO - 000853,2018-08-25,18741.24
SO - 000854,2018-08-26,7959.6
SO - 000855,2018-08-26,9292.9
SO - 000856,2018-08-26,21666.460000000003
SO - 000857,2018-08-26,8357.58
SO - 000858,2018-08-26,7332.48
SO - 000859,2018-08-27,687.9225000000001
SO - 000860,2018-08-27,20091.96
SO - 000861,2018-08-27,14417.73
SO - 000862,2018-08-27,1936.3
SO - 000863,2018-08-27,986.5749999999999
SO - 000864,2018-08-27,13014.75
SO - 000865,2018-08-27,9241.98
SO - 000866,2018-08-27,6172.710000000001
SO - 000867,2018-08-27,7114.73
SO - 000868,2018-08-27,5505.724999999999
SO - 000869,2018-08-27,20266.16
SO - 000870,2018-08-27,20972.34
SO - 000871,2018-08-27,26880.399999999998
SO - 000872,2018-08-27,11982.279999999999
SO - 000873,2018-08-28,2463.255
SO - 000874,2018-08-28,13907.190000000002
SO - 000875,2018-08-28,922.925
SO - 000876,2018-08-28,27947.040000000005
SO - 000877,2018-08-29,3268.26
SO - 000878,2018-08-29,18749.28
SO - 000879,2018-08-29,3533.58
SO - 000880,2018-08-29,11022.84
SO - 000881,2018-08-29,962.4549999999999
SO - 000882,2018-08-29,6946.5599999999995
SO - 000883,2018-08-29,2212.5074999999997
SO - 000884,2018-08-29,13719.255000000001
SO - 000885,2018-08-30,30297.399999999998
SO - 000886,2018-08-30,4877.6
SO - 000887,2018-08-30,9585.69
SO - 000888,2018-08-30,330.97999999999996
SO - 000889,2018-08-30,12370.880000000001
SO - 000890,2018-08-30,9751.179999999998
SO - 000891,2018-08-30,4938.57
SO - 000892,2018-08-30,7589.760000000001
SO - 000893,2018-08-30,11291.845
SO - 000894,2018-08-30,3151.6799999999994
SO - 000895,2018-08-31,318.25
SO - 000896,2018-08-31,19633.68
SO - 000897,2018-08-31,10228.220000000001
SO - 000898,2018-08-31,1242.18
SO - 000899,2018-08-31,7016.24
SO - 000900,2018-08-31,1857.2399999999998
SO - 000901,2018-09-01,4251.82
SO - 000902,2018-09-01,8885.54
SO - 000903,2018-09-01,1540.33
SO - 000904,2018-09-01,24777.27
SO - 000905,2018-09-01,3039.1200000000003
SO - 000906,2018-09-01,651.24
SO - 000907,2018-09-01,15314.022500000001
SO - 000908,2018-09-01,8490.24
SO - 000909,2018-09-02,11322.8325
SO - 000910,2018-09-02,5193.84
SO - 000911,2018-09-02,2286.8775
SO - 000912,2018-09-02,12190.4825
SO - 000913,2018-09-02,17662.875
SO - 000914,2018-09-02,4124.52
SO - 000915,2018-09-02,7932.8
SO - 000916,2018-09-02,7784.060000000001
SO - 000917,2018-09-03,3895.3799999999997
SO - 000918,2018-09-03,3792.87
SO - 000919,2018-09-03,418.08000000000004
SO - 000920,2018-09-04,8458.08
SO - 000921,2018-09-04,16039.8
SO - 000922,2018-09-04,16487.024999999998
SO - 000923,2018-09-04,546.7200000000001
SO - 000924,2018-09-04,2062.26
SO - 000925,2018-09-04,4901.05
SO - 000926,2018-09-04,7075.200000000001
SO - 000927,2018-09-04,4229.04
SO - 000928,2018-09-04,4775.760000000001
SO - 000929,2018-09-05,705.5100000000001
SO - 000930,2018-09-05,5788.8
SO - 000931,2018-09-05,4896.025000000001
SO - 000932,2018-09-05,1648.5349999999999
SO - 000933,2018-09-05,19151.280000000002
SO - 000934,2018-09-05,2940.6299999999997
SO - 000935,2018-09-05,15148.699999999999
SO - 000936,2018-09-05,5402.88
SO - 000937,2018-09-06,17758.350000000002
SO - 000938,2018-09-06,7412.21
SO - 000939,2018-09-06,4189.51
SO - 000940,2018-09-06,5117.459999999999
SO - 000941,2018-09-06,12606.720000000001
SO - 000942,2018-09-06,6861.469999999999
SO - 000943,2018-09-06,41569.815
SO - 000944,2018-09-06,25396.35
SO - 000945,2018-09-06,5206.57
SO - 000946,2018-09-07,7734.4800000000005
SO - 000947,2018-09-07,9652.019999999999
SO - 000948,2018-09-07,6148.589999999999
SO - 000949,2018-09-07,8031.960000000002
SO - 000950,2018-09-07,4486.32
SO - 000951,2018-09-07,1893.4200000000003
SO - 000952,2018-09-07,3301.76
SO - 000953,2018-09-07,4261.2
SO - 000954,2018-09-08,12029.849999999999
SO - 000955,2018-09-08,4824.0
SO - 000956,2018-09-08,536.0
SO - 000957,2018-09-08,2032.78
SO - 000958,2018-09-08,712.88
SO - 000959,2018-09-08,6072.209999999999
SO - 000960,2018-09-08,2830.0800000000004
SO - 000961,2018-09-09,3867.2400000000002
SO - 000962,2018-09-09,5569.375
SO - 000963,2018-09-09,4338.25
SO - 000964,2018-09-09,227.79999999999998
SO - 000965,2018-09-09,3011.9850000000006
SO - 000966,2018-09-09,17758.35
SO - 000967,2018-09-10,18331.2
SO - 000968,2018-09-10,16686.35
SO - 000969,2018-09-10,12794.32
SO - 000970,2018-09-10,3723.5249999999996
SO - 000971,2018-09-10,6445.400000000001
SO - 000972,2018-09-10,2997.915
SO - 000973,2018-09-10,1158.43
SO - 000974,2018-09-10,3510.8
SO - 000975,2018-09-10,1411.0200000000002
SO - 000976,2018-09-11,30775.779999999995
SO - 000977,2018-09-11,2014.0200000000002
SO - 000978,2018-09-11,859.275
SO - 000979,2018-09-11,10411.800000000001
SO - 000980,2018-09-11,37219.840000000004
SO - 000981,2018-09-11,10383.660000000002
SO - 000982,2018-09-11,4996.525
SO - 000983,2018-09-11,33580.4
SO - 000984,2018-09-11,7504.0
SO - 000985,2018-09-11,1578.5199999999998
SO - 000986,2018-09-11,5861.160000000001
SO - 000987,2018-09-11,5402.88
SO - 000988,2018-09-11,7281.5599999999995
SO - 000989,2018-09-12,1575.8399999999997
SO - 000990,2018-09-12,2024.0699999999997
SO - 000991,2018-09-12,30367.749999999996
SO - 000992,2018-09-12,22302.960000000003
SO - 000993,2018-09-12,223.11
SO - 000994,2018-09-12,2881.8375
SO - 000995,2018-09-12,7911.36
SO - 000996,2018-09-12,1177.525
SO - 000997,2018-09-12,1139.0
SO - 000998,2018-09-13,28508.5
SO - 000999,2018-09-13,10505.6
SO - 0001000,2018-09-13,5467.2
SO - 0001001,2018-09-13,836.1599999999999
SO - 0001002,2018-09-13,26823.45
SO - 0001003,2018-09-13,3907.4399999999996
SO - 0001004,2018-09-13,4722.495
SO - 0001005,2018-09-13,17245.8
SO - 0001006,2018-09-13,10564.225
SO - 0001007,2018-09-13,3268.9300000000003
SO - 0001008,2018-09-13,2539.635
SO - 0001009,2018-09-14,21300.8075
SO - 0001010,2018-09-14,1024.765
SO - 0001011,2018-09-14,7383.4
SO - 0001012,2018-09-14,6390.46
SO - 0001013,2018-09-14,1970.805
SO - 0001014,2018-09-14,21911.680000000004
SO - 0001015,2018-09-14,5346.599999999999
SO - 0001016,2018-09-14,4741.087500000001
SO - 0001017,2018-09-14,16333.259999999998
SO - 0001018,2018-09-14,4775.76
SO - 0001019,2018-09-14,8552.550000000001
SO - 0001020,2018-09-14,524.6100000000001
SO - 0001021,2018-09-14,7994.4400000000005
SO - 0001022,2018-09-14,11396.7
SO - 0001023,2018-09-15,364.48
SO - 0001024,2018-09-15,19596.495000000003
SO - 0001025,2018-09-15,3738.6
SO - 0001026,2018-09-15,6420.610000000001
SO - 0001027,2018-09-15,2260.915
SO - 0001028,2018-09-15,8503.64
SO - 0001029,2018-09-15,9342.48
SO - 0001030,2018-09-15,5559.1575
SO - 0001031,2018-09-15,3793.5399999999995
SO - 0001032,2018-09-16,7256.099999999999
SO - 0001033,2018-09-16,11806.237500000001
SO - 0001034,2018-09-16,29177.159999999996
SO - 0001035,2018-09-16,23092.219999999998
SO - 0001036,2018-09-16,5890.640000000001
SO - 0001037,2018-09-16,8379.02
SO - 0001038,2018-09-17,22506.64
SO - 0001039,2018-09-17,12908.22
SO - 0001040,2018-09-17,32079.600000000002
SO - 0001041,2018-09-17,12679.08
SO - 0001042,2018-09-17,11062.5375
SO - 0001043,2018-09-17,40907.520000000004
SO - 0001044,2018-09-18,9754.865
SO - 0001045,2018-09-18,7203.84
SO - 0001046,2018-09-18,4589.165
SO - 0001047,2018-09-18,7256.099999999999
SO - 0001048,2018-09-18,13657.95
SO - 0001049,2018-09-18,7612.539999999999
SO - 0001050,2018-09-19,21020.579999999998
SO - 0001051,2018-09-19,18475.92
SO - 0001052,2018-09-19,9866.42
SO - 0001053,2018-09-19,4996.525
SO - 0001054,2018-09-19,11246.955000000002
SO - 0001055,2018-09-19,8503.64
SO - 0001056,2018-09-19,21319.4
SO - 0001057,2018-09-20,14792.26
SO - 0001058,2018-09-20,935.8225000000001
SO - 0001059,2018-09-20,268.0
SO - 0001060,2018-09-20,7574.349999999999
SO - 0001061,2018-09-20,1273.0
SO - 0001062,2018-09-20,821.0849999999999
SO - 0001063,2018-09-20,2768.775
SO - 0001064,2018-09-21,15085.05
SO - 0001065,2018-09-21,4438.080000000001
SO - 0001066,2018-09-21,3183.84
SO - 0001067,2018-09-21,10327.38
SO - 0001068,2018-09-21,7026.96
SO - 0001069,2018-09-21,48221.24
SO - 0001070,2018-09-21,4719.48
SO - 0001071,2018-09-22,5143.925
SO - 0001072,2018-09-22,5381.775
SO - 0001073,2018-09-22,2156.73
SO - 0001074,2018-09-22,1036.4899999999998
SO - 0001075,2018-09-22,13200.675000000001
SO - 0001076,2018-09-22,3690.3599999999997
SO - 0001077,2018-09-22,21307.005
SO - 0001078,2018-09-22,7016.24
SO - 0001079,2018-09-22,5728.5
SO - 0001080,2018-09-23,22150.2
SO - 0001081,2018-09-23,5740.5599999999995
SO - 0001082,2018-09-23,7018.92
SO - 0001083,2018-09-23,8751.875
SO - 0001084,2018-09-23,381.9
SO - 0001085,2018-09-23,11762.52
SO - 0001086,2018-09-23,3597.9
SO - 0001087,2018-09-23,2336.4575
SO - 0001088,2018-09-23,954.75
SO - 0001089,2018-09-23,3306.45
SO - 0001090,2018-09-23,8240.33
SO - 0001091,2018-09-24,289.44
SO - 0001092,2018-09-24,7205.179999999999
SO - 0001093,2018-09-24,5949.6
SO - 0001094,2018-09-24,5004.900000000001
SO - 0001095,2018-09-24,6120.45
SO - 0001096,2018-09-24,4684.639999999999
SO - 0001097,2018-09-24,15161.43
SO - 0001098,2018-09-25,9380.0
SO - 0001099,2018-09-25,29215.35
SO - 0001100,2018-09-25,25205.399999999998
SO - 0001101,2018-09-25,19169.369999999995
SO - 0001102,2018-09-25,14836.815000000002
SO - 0001103,2018-09-25,37222.185000000005
SO - 0001104,2018-09-25,13748.4
SO - 0001105,2018-09-25,25886.454999999998
SO - 0001106,2018-09-25,6209.895
SO - 0001107,2018-09-25,3699.9075000000003
SO - 0001108,2018-09-26,3297.07
SO - 0001109,2018-09-26,4073.6
SO - 0001110,2018-09-26,2202.96
SO - 0001111,2018-09-26,9717.68
SO - 0001112,2018-09-26,24071.09
SO - 0001113,2018-09-26,18307.079999999998
SO - 0001114,2018-09-26,1022.5875000000001
SO - 0001115,2018-09-26,7587.079999999999
SO - 0001116,2018-09-26,12092.159999999998
SO - 0001117,2018-09-27,18776.75
SO - 0001118,2018-09-27,2621.04
SO - 0001119,2018-09-27,28594.93
SO - 0001120,2018-09-27,8083.549999999999
SO - 0001121,2018-09-27,31197.210000000003
SO - 0001122,2018-09-27,3383.835
SO - 0001123,2018-09-27,18189.662500000002
SO - 0001124,2018-09-27,3220.6899999999996
SO - 0001125,2018-09-27,578.88
SO - 0001126,2018-09-28,746.0450000000001
SO - 0001127,2018-09-28,15746.675
SO - 0001128,2018-09-28,19502.359999999997
SO - 0001129,2018-09-28,24538.08
SO - 0001130,2018-09-28,7084.244999999999
SO - 0001131,2018-09-28,16674.96
SO - 0001132,2018-09-28,33689.61
SO - 0001133,2018-09-28,7166.32
SO - 0001134,2018-09-28,2908.805
SO - 0001135,2018-09-28,5028.349999999999
SO - 0001136,2018-09-29,29041.484999999997
SO - 0001137,2018-09-29,20331.149999999998
SO - 0001138,2018-09-29,892.44
SO - 0001139,2018-09-29,1127.61
SO - 0001140,2018-09-29,3021.03
SO - 0001141,2018-09-29,5162.014999999999
SO - 0001142,2018-09-29,14006.35
SO - 0001143,2018-09-29,3308.7949999999996
SO - 0001144,2018-09-29,6577.724999999999
SO - 0001145,2018-09-29,10311.3
SO - 0001146,2018-09-30,18939.56
SO - 0001147,2018-09-30,1760.7600000000002
SO - 0001148,2018-09-30,2195.9249999999997
SO - 0001149,2018-09-30,8031.960000000001
SO - 0001150,2018-09-30,9452.025
SO - 0001151,2018-09-30,11049.64
SO - 0001152,2018-09-30,8626.92
SO - 0001153,2018-09-30,21145.870000000003
SO - 0001154,2018-09-30,10679.13
SO - 0001155,2018-10-01,830.8000000000001
SO - 0001156,2018-10-01,38495.52
SO - 0001157,2018-10-01,3804.26
SO - 0001158,2018-10-01,6737.1849999999995
SO - 0001159,2018-10-01,3386.18
SO - 0001160,2018-10-01,14512.199999999999
SO - 0001161,2018-10-02,6287.279999999999
SO - 0001162,2018-10-02,17569.912500000002
SO - 0001163,2018-10-02,4956.66
SO - 0001164,2018-10-02,5066.54
SO - 0001165,2018-10-02,18588.48
SO - 0001166,2018-10-02,15919.2
SO - 0001167,2018-10-02,1447.2
SO - 0001168,2018-10-02,4115.14
SO - 0001169,2018-10-03,9674.8
SO - 0001170,2018-10-03,8656.4
SO - 0001171,2018-10-03,7357.94
SO - 0001172,2018-10-03,9020.88
SO - 0001173,2018-10-03,9093.24
SO - 0001174,2018-10-03,3143.64
SO - 0001175,2018-10-03,1241.175
SO - 0001176,2018-10-04,1266.3
SO - 0001177,2018-10-04,43893.03999999999
SO - 0001178,2018-10-04,21959.25
SO - 0001179,2018-10-04,3971.7599999999998
SO - 0001180,2018-10-04,1469.31
SO - 0001181,2018-10-04,12157.15
SO - 0001182,2018-10-05,10383.660000000002
SO - 0001183,2018-10-05,29450.520000000004
SO - 0001184,2018-10-05,4956.66
SO - 0001185,2018-10-05,3396.23
SO - 0001186,2018-10-05,4888.32
SO - 0001187,2018-10-06,2682.3450000000003
SO - 0001188,2018-10-06,2870.2799999999997
SO - 0001189,2018-10-06,369.17
SO - 0001190,2018-10-06,7387.42
SO - 0001191,2018-10-06,26446.574999999997
SO - 0001192,2018-10-06,8096.279999999999
SO - 0001193,2018-10-06,4958.0
SO - 0001194,2018-10-06,192.96
SO - 0001195,2018-10-07,9201.78
SO - 0001196,2018-10-07,5698.35
SO - 0001197,2018-10-07,7904.66
SO - 0001198,2018-10-07,29549.68
SO - 0001199,2018-10-07,2614.0049999999997
SO - 0001200,2018-10-07,1241.175
SO - 0001201,2018-10-07,1145.7
SO - 0001202,2018-10-07,3602.5899999999997
SO - 0001203,2018-10-08,2937.615
SO - 0001204,2018-10-08,3819.0
SO - 0001205,2018-10-08,8013.200000000001
SO - 0001206,2018-10-08,28669.635
SO - 0001207,2018-10-08,21611.52
SO - 0001208,2018-10-08,6196.16
SO - 0001209,2018-10-09,1127.945
SO - 0001210,2018-10-09,1642.1699999999998
SO - 0001211,2018-10-09,7688.25
SO - 0001212,2018-10-09,22775.8125
SO - 0001213,2018-10-09,12302.0375
SO - 0001214,2018-10-09,6349.589999999999
SO - 0001215,2018-10-10,836.6625
SO - 0001216,2018-10-10,3104.9475
SO - 0001217,2018-10-10,5125.5
SO - 0001218,2018-10-10,5728.5
SO - 0001219,2018-10-10,171.855
SO - 0001220,2018-10-11,3594.55
SO - 0001221,2018-10-11,18053.3175
SO - 0001222,2018-10-11,2997.915
SO - 0001223,2018-10-11,4149.98
SO - 0001224,2018-10-11,8474.16
SO - 0001225,2018-10-11,21604.484999999997
SO - 0001226,2018-10-12,10524.36
SO - 0001227,2018-10-12,5933.52
SO - 0001228,2018-10-12,5244.76
SO - 0001229,2018-10-12,9460.4
SO - 0001230,2018-10-12,6003.2
SO - 0001231,2018-10-12,2956.2075
SO - 0001232,2018-10-12,16293.059999999998
SO - 0001233,2018-10-13,394.62999999999994
SO - 0001234,2018-10-13,18530.525
SO - 0001235,2018-10-13,11891.159999999998
SO - 0001236,2018-10-13,4990.16
SO - 0001237,2018-10-13,13507.2
SO - 0001238,2018-10-13,6110.400000000001
SO - 0001239,2018-10-13,3966.4
SO - 0001240,2018-10-14,25291.9975
SO - 0001241,2018-10-14,7638.0
SO - 0001242,2018-10-14,3207.96
SO - 0001243,2018-10-14,2863.245
SO - 0001244,2018-10-15,1756.74
SO - 0001245,2018-10-15,5949.6
SO - 0001246,2018-10-15,1110.5249999999999
SO - 0001247,2018-10-15,4048.1399999999994
SO - 0001248,2018-10-15,8200.8
SO - 0001249,2018-10-15,14743.35
SO - 0001250,2018-10-15,1724.915
SO - 0001251,2018-10-15,4534.56
SO - 0001252,2018-10-15,5658.485
SO - 0001253,2018-10-15,960.6125000000001
SO - 0001254,2018-10-15,8622.9
SO - 0001255,2018-10-16,3400.92
SO - 0001256,2018-10-16,669.3299999999999
SO - 0001257,2018-10-16,33392.130000000005
SO - 0001258,2018-10-16,2974.8
SO - 0001259,2018-10-16,13007.38
SO - 0001260,2018-10-17,16039.8
SO - 0001261,2018-10-17,19909.719999999998
SO - 0001262,2018-10-17,5482.610000000001
SO - 0001263,2018-10-17,2036.8
SO - 0001264,2018-10-17,7497.97
SO - 0001265,2018-10-17,1603.9799999999998
SO - 0001266,2018-10-18,458.28
SO - 0001267,2018-10-18,4824.0
SO - 0001268,2018-10-18,211.05
SO - 0001269,2018-10-18,3075.2999999999997
SO - 0001270,2018-10-18,5535.54
SO - 0001271,2018-10-18,4328.2
SO - 0001272,2018-10-18,888.42
SO - 0001273,2018-10-18,18220.65
SO - 0001274,2018-10-18,22633.270000000004
SO - 0001275,2018-10-18,3373.45
SO - 0001276,2018-10-18,1859.25
SO - 0001277,2018-10-19,8809.159999999998
SO - 0001278,2018-10-19,1561.77
SO - 0001279,2018-10-19,39475.729999999996
SO - 0001280,2018-10-19,5168.714999999999
SO - 0001281,2018-10-19,4939.24
SO - 0001282,2018-10-19,10209.46
SO - 0001283,2018-10-19,3114.16
SO - 0001284,2018-10-20,12364.0125
SO - 0001285,2018-10-20,21599.460000000003
SO - 0001286,2018-10-20,7307.02
SO - 0001287,2018-10-20,3929.5499999999997
SO - 0001288,2018-10-20,2836.11
SO - 0001289,2018-10-20,7841.679999999999
SO - 0001290,2018-10-20,2495.08
SO - 0001291,2018-10-20,21973.32
SO - 0001292,2018-10-21,14978.520000000002
SO - 0001293,2018-10-21,1947.6899999999998
SO - 0001294,2018-10-21,25798.35
SO - 0001295,2018-10-21,18394.18
SO - 0001296,2018-10-21,44820.32000000001
SO - 0001297,2018-10-21,27496.8
SO - 0001298,2018-10-21,5137.5599999999995
SO - 0001299,2018-10-21,5628.0
SO - 0001300,2018-10-21,19655.12
SO - 0001301,2018-10-22,199.325
SO - 0001302,2018-10-22,2206.31
SO - 0001303,2018-10-22,16572.45
SO - 0001304,2018-10-22,27478.709999999995
SO - 0001305,2018-10-22,988.92
SO - 0001306,2018-10-22,12198.69
SO - 0001307,2018-10-22,40141.71
SO - 0001308,2018-10-22,6643.72
SO - 0001309,2018-10-22,1005.0
SO - 0001310,2018-10-22,2045.1750000000002
SO - 0001311,2018-10-23,1031.13
SO - 0001312,2018-10-23,13162.82
SO - 0001313,2018-10-23,669.33
SO - 0001314,2018-10-23,4493.1875
SO - 0001315,2018-10-24,18789.48
SO - 0001316,2018-10-24,11329.699999999999
SO - 0001317,2018-10-24,1161.7800000000002
SO - 0001318,2018-10-24,7536.16
SO - 0001319,2018-10-24,11323.335
SO - 0001320,2018-10-24,21986.72
SO - 0001321,2018-10-24,15617.7
SO - 0001322,2018-10-24,1495.44
SO - 0001323,2018-10-24,17514.135
SO - 0001324,2018-10-25,3966.4
SO - 0001325,2018-10-25,6581.745000000001
SO - 0001326,2018-10-25,1527.6
SO - 0001327,2018-10-25,8345.52
SO - 0001328,2018-10-25,9286.199999999999
SO - 0001329,2018-10-25,25170.56
SO - 0001330,2018-10-25,17353.0
SO - 0001331,2018-10-25,13237.859999999999
SO - 0001332,2018-10-25,7408.86
SO - 0001333,2018-10-25,8656.4
SO - 0001334,2018-10-25,17996.2
SO - 0001335,2018-10-26,397.98
SO - 0001336,2018-10-26,3690.3599999999997
SO - 0001337,2018-10-26,1735.3000000000002
SO - 0001338,2018-10-26,3296.4
SO - 0001339,2018-10-26,18041.76
SO - 0001340,2018-10-26,8279.86
SO - 0001341,2018-10-27,7307.02
SO - 0001342,2018-10-27,10222.19
SO - 0001343,2018-10-27,2049.53
SO - 0001344,2018-10-27,4088.3400000000006
SO - 0001345,2018-10-27,13958.444999999998
SO - 0001346,2018-10-27,17551.320000000003
SO - 0001347,2018-10-27,5683.107500000001
SO - 0001348,2018-10-27,8104.3200000000015
SO - 0001349,2018-10-27,4610.9400000000005
SO - 0001350,2018-10-28,1013.04
SO - 0001351,2018-10-28,6772.36
SO - 0001352,2018-10-28,4778.272500000001
SO - 0001353,2018-10-28,17105.100000000002
SO - 0001354,2018-10-28,9045.0
SO - 0001355,2018-10-29,20126.13
SO - 0001356,2018-10-29,12178.087500000001
SO - 0001357,2018-10-29,20839.68
SO - 0001358,2018-10-29,6445.400000000001
SO - 0001359,2018-10-29,2125.91
SO - 0001360,2018-10-29,10364.9
SO - 0001361,2018-10-29,5897.34
SO - 0001362,2018-10-29,3623.36
SO - 0001363,2018-10-29,4462.2
SO - 0001364,2018-10-29,1366.8
SO - 0001365,2018-10-29,782.5600000000001
SO - 0001366,2018-10-29,6196.16
SO - 0001367,2018-10-30,2363.7599999999998
SO - 0001368,2018-10-30,2176.83
SO - 0001369,2018-10-30,7540.179999999999
SO - 0001370,2018-10-30,9623.880000000001
